Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
0.099640811,251978,Y. Marchand,"CM, CDM",59,72,550000,2000,21,9/02/2000,181,70,1805,Grenoble Foot 38,French Ligue 2,2,CDM,24,FC Basel 1893,,2022,47,Switzerland,,,,Right,3,2,1,61,40,61,60,60,60,60,35,51,67,28,58,40,62,66,62,57,64,63,57,69,57,65,65,58,36,57,58,38,52,42,48,60,65,61,15,10,5,14,10,,50+2,50+2,50+2,55,53,53,53,55,55+2,55+2,55+2,57+2,59+2,59+2,59+2,57+2,61+2,62+2,62+2,62+2,61+2,61+2,60+2,60+2,60+2,61+2,17+2,https://cdn.sofifa.net/players/251/978/22_120.png,https://cdn.sofifa.net/teams/1805/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ch.png
0.616248506,231720,Q. Braat,GK,65,70,875000,1000,23,6/07/1997,194,90,1813,Chamois Niortais Football Club,French Ligue 2,2,GK,30,,8/07/2020,2022,18,France,,,,Right,2,1,1,,,,,,,12,7,14,30,9,6,11,13,21,14,22,31,32,47,29,48,30,18,60,5,27,11,9,29,14,55,9,14,11,65,66,64,66,67,26,21+2,21+2,21+2,18,20,20,20,18,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,22+2,22+2,22+2,18+2,18+2,21+2,21+2,21+2,18+2,64+2,https://cdn.sofifa.net/players/231/720/22_120.png,https://cdn.sofifa.net/teams/1813/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.09471278,234522,J. Okkels,LW,64,76,1400000,1000,21,27/07/1999,183,75,700,IF Elfsborg,Swedish Allsvenskan,1,AM,19,,25/08/2020,2024,13,Denmark,,,,Right,3,3,1,82,58,56,65,26,61,52,58,40,59,53,64,46,40,53,63,83,82,80,58,74,60,53,65,63,61,54,26,61,62,35,60,23,25,25,7,12,13,12,6,,60+2,60+2,60+2,64,63,63,63,64,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,49+2,45+2,45+2,45+2,49+2,46+2,39+2,39+2,39+2,46+2,15+2,https://cdn.sofifa.net/players/234/522/22_120.png,https://cdn.sofifa.net/teams/700/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/dk.png
0.596757213,244979,Jean Carlos,LB,63,66,575000,850,26,9/06/1995,184,78,113743,Varbergs BoIS FC,Swedish Allsvenskan,1,CDM,36,,26/02/2021,2023,54,Brazil,,,,Left,2,2,1,71,39,57,62,55,69,65,44,54,66,35,62,41,38,60,64,70,72,64,56,61,32,73,73,70,32,59,55,56,41,43,45,52,57,54,12,9,7,8,13,,54+2,54+2,54+2,59,56,56,56,59,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,62+2,59+2,59+2,59+2,62+2,61+2,58+2,58+2,58+2,61+2,15+2,https://cdn.sofifa.net/players/244/979/22_120.png,https://cdn.sofifa.net/teams/113743/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/br.png
0.828433756,212811,M. Lemina,"CM, CDM",75,75,6000000,29000,27,1/09/1993,184,85,72,OGC Nice,French Ligue 1,1,MID,18,,24/07/2021,2024,115,Gabon,,,,Right,4,3,2,71,68,73,76,72,75,70,59,68,77,68,77,72,66,73,78,69,73,70,76,73,80,55,76,78,74,72,73,71,72,68,70,72,74,70,12,9,15,8,16,,72+2,72+2,72+2,73,73,73,73,73,74+1,74+1,74+1,73+2,75,75,75,73+2,74+1,74+1,74+1,74+1,74+1,73+2,73+2,73+2,73+2,73+2,19+2,https://cdn.sofifa.net/players/212/811/22_120.png,https://cdn.sofifa.net/teams/72/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ga.png
0.173952816,193716,D. Wilson,"CB, CDM",68,68,1000000,4000,29,27/12/1991,188,79,694,Colorado Rapids,USA Major League Soccer,1,CB,4,,7/02/2018,2024,42,Scotland,,,,Left,2,2,1,47,39,53,58,67,81,31,44,67,63,36,58,42,30,70,60,40,53,57,58,34,37,72,77,84,32,79,63,33,55,37,63,69,67,67,14,7,10,6,10,,51+2,51+2,51+2,50,51,51,51,50,54+2,54+2,54+2,53+2,59+2,59+2,59+2,53+2,59+2,66+2,66+2,66+2,59+2,60+2,68,68,68,60+2,15+2,https://cdn.sofifa.net/players/193/716/22_120.png,https://cdn.sofifa.net/teams/694/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/gb-sct.png
0.125058704,223566,W. Dammers,CB,68,71,1400000,4000,26,1/03/1995,185,68,1915,FC Groningen,Holland Eredivisie,1,CDM,4,,1/07/2020,2023,34,Netherlands,,,,Right,4,2,1,62,59,51,61,68,73,33,53,71,58,50,57,51,40,60,65,63,61,63,64,68,70,80,67,76,62,71,66,55,54,61,65,68,69,65,16,8,12,10,15,,62+2,62+2,62+2,57,60,60,60,57,59+2,59+2,59+2,57+2,61+2,61+2,61+2,57+2,61+2,65+2,65+2,65+2,61+2,62+2,68+2,68+2,68+2,62+2,18+2,https://cdn.sofifa.net/players/223/566/22_120.png,https://cdn.sofifa.net/teams/1915/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
0.581866699,239978,D. Man,RW,74,83,9500000,26000,22,26/08/1998,183,82,50,Parma,Italian Serie B,2,AM,98,,29/01/2021,2025,39,Romania,1356,RW,20,Left,3,4,1,86,72,68,75,48,70,70,77,68,67,65,72,64,66,64,75,88,85,87,68,81,69,66,81,66,68,68,47,71,70,62,72,43,48,45,5,13,7,8,13,,73+2,73+2,73+2,74,73,73,73,74,72+2,72+2,72+2,73+2,68+2,68+2,68+2,73+2,64+2,60+2,60+2,60+2,64+2,62+2,56+2,56+2,56+2,62+2,16+2,https://cdn.sofifa.net/players/239/978/22_120.png,https://cdn.sofifa.net/teams/50/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1356/60.png,https://cdn.sofifa.net/flags/ro.png
0.514754231,234172,B. Bese,"RB, RM",69,69,1300000,7000,27,6/05/1994,188,84,100087,Oud-Heverlee Leuven,Belgian Jupiler Pro League,1,MID,18,,19/08/2020,2022,23,Hungary,,,,Right,3,3,1,80,52,56,64,62,79,64,47,60,65,26,64,32,29,54,63,70,89,69,67,58,65,60,87,81,58,71,62,63,48,44,60,60,66,61,11,7,9,14,15,,62+2,62+2,62+2,63,62,62,62,63,61+2,61+2,61+2,65+2,62+2,62+2,62+2,65+2,68+1,64+2,64+2,64+2,68+1,67+2,66+2,66+2,66+2,67+2,18+2,https://cdn.sofifa.net/players/234/172/22_120.png,https://cdn.sofifa.net/teams/100087/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/hu.png
0.015636902,232712,J. Cascini,"CDM, CM",64,70,850000,1000,24,4/06/1997,171,68,113391,FC Academica Clinceni,Romanian Liga I,1,CDM,28,,24/09/2020,2023,52,Argentina,,,,Right,3,3,1,61,57,60,63,60,72,58,53,62,62,58,58,39,65,61,61,54,66,76,67,80,66,56,75,69,57,79,64,56,61,58,63,57,60,58,6,5,15,14,10,,60+2,60+2,60+2,60,60,60,60,60,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,62+2,63+2,63+2,63+2,62+2,62+2,63+2,63+2,63+2,62+2,15+2,https://cdn.sofifa.net/players/232/712/22_120.png,https://cdn.sofifa.net/teams/113391/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/ar.png
0.874208665,227227,D. Ãlvarez,"LM, RM, RW",73,73,3300000,8000,26,22/07/1994,176,75,110152,Puebla FC,Mexican Liga MX,1,AM,11,,1/07/2020,2022,83,Mexico,,,,Right,2,3,1,89,59,70,74,32,60,75,52,54,70,47,77,65,70,69,72,92,86,78,60,73,70,67,69,66,67,30,31,63,66,61,65,35,25,24,7,13,15,16,13,,65+2,65+2,65+2,71,69,69,69,71,69+2,69+2,69+2,72+1,64+2,64+2,64+2,72+1,56+2,51+2,51+2,51+2,56+2,52+2,43+2,43+2,43+2,52+2,18+2,https://cdn.sofifa.net/players/227/227/22_120.png,https://cdn.sofifa.net/teams/110152/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/mx.png
0.55785461,211217,D. Sweeney,"CM, CB",60,61,275000,3000,27,25/04/1994,191,78,561,Forest Green Rovers,English League Two,4,CB,4,,1/07/2020,2022,14,England,,,,Right,2,2,1,57,51,59,58,58,71,53,48,52,64,47,59,55,52,62,62,57,57,46,58,55,58,62,66,80,52,57,58,57,59,52,61,59,59,58,16,9,7,9,12,,57+2,57+2,57+2,57,58,58,58,57,58+2,58+2,58+2,59+2,60+1,60+1,60+1,59+2,59+2,61,61,61,59+2,59+2,60+1,60+1,60+1,59+2,16+2,https://cdn.sofifa.net/players/211/217/22_120.png,https://cdn.sofifa.net/teams/561/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
0.739643427,210129,G. Lovrencsics,RB,70,70,1100000,600,32,1/09/1988,177,75,263,Hajduk Split,Croatian Prva HNL,1,CB,26,,5/07/2021,2023,23,Hungary,1886,SUB,14,Right,4,3,1,82,66,66,67,64,69,74,58,64,65,58,64,67,46,59,65,86,79,78,68,75,80,85,62,74,71,61,68,59,70,70,67,57,66,68,7,11,13,15,8,,67+2,67+2,67+2,68,67,67,67,68,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,68+2,65+2,65+2,65+2,68+2,68+2,66+2,66+2,66+2,68+2,17+2,https://cdn.sofifa.net/players/210/129/22_120.png,https://cdn.sofifa.net/teams/263/60.png,https://cdn.sofifa.net/flags/hr.png,https://cdn.sofifa.net/teams/1886/60.png,https://cdn.sofifa.net/flags/hu.png
0.43364153,242531,J. Kitolano,CM,64,78,1400000,800,19,3/08/2001,170,60,1456,Odds BK,Norwegian Eliteserien,1,MID,16,,3/11/2017,2022,36,Norway,,,,Right,3,3,1,77,52,60,68,57,67,52,52,42,66,45,65,58,39,63,66,75,78,81,60,80,58,74,83,58,49,66,63,62,62,43,68,58,59,55,11,14,7,7,13,,59+2,59+2,59+2,63,62,62,62,63,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,64+2,63+2,63+2,63+2,64+2,63+2,59+2,59+2,59+2,63+2,16+2,https://cdn.sofifa.net/players/242/531/22_120.png,https://cdn.sofifa.net/teams/1456/60.png,https://cdn.sofifa.net/flags/no.png,,https://cdn.sofifa.net/flags/no.png
0.799181663,138830,D. Lewington,CB,65,65,130000,2000,37,18/05/1984,183,86,1798,Milton Keynes Dons,English League One,3,CB,3,,1/08/2002,2022,14,England,,,,Left,3,2,1,32,35,63,59,64,76,66,22,58,67,18,54,59,64,63,61,33,32,67,63,55,51,70,80,78,47,68,63,58,56,32,71,63,67,63,7,12,16,14,14,,49+2,49+2,49+2,52,52,52,52,52,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,62+2,65,65,65,62+2,61+2,65,65,65,61+2,18+2,https://cdn.sofifa.net/players/138/830/22_120.png,https://cdn.sofifa.net/teams/1798/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
0.574015988,233298,C. Benitez,RB,66,66,625000,500,31,22/05/1990,177,75,111007,12 de Octubre FC,Paraguayan Primera DivisiÃ³n,1,CB,4,,14/02/2020,2021,58,Paraguay,,,,Right,3,3,1,70,44,53,62,64,69,55,49,47,67,35,65,42,46,40,57,70,70,65,62,66,39,49,72,74,39,57,64,44,41,41,48,65,68,65,11,13,8,6,10,,54+2,54+2,54+2,58,55,55,55,58,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,64+2,61+2,61+2,61+2,64+2,64+2,63+2,63+2,63+2,64+2,16+2,https://cdn.sofifa.net/players/233/298/22_120.png,https://cdn.sofifa.net/teams/111007/60.png,https://cdn.sofifa.net/flags/py.png,,https://cdn.sofifa.net/flags/py.png
0.152773948,223853,Agus Medina,"CDM, CM, RB",66,69,1000000,3000,26,8/09/1994,176,72,2023,SD Ponferradina,Spanish Segunda DivisiÃ³n,2,CDM,8,,3/07/2021,2023,45,Spain,,,,Right,2,2,1,69,49,64,62,62,67,59,33,56,67,29,56,29,69,71,65,70,69,67,65,79,73,71,78,66,68,54,63,56,65,43,72,61,64,61,14,8,12,7,16,,57+2,57+2,57+2,60,60,60,60,60,62+2,62+2,62+2,62+2,65+2,65+2,65+2,62+2,65+2,65+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,65+2,17+2,https://cdn.sofifa.net/players/223/853/22_120.png,https://cdn.sofifa.net/teams/2023/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
0.822827263,214680,G. Gallon,GK,73,75,2600000,12000,28,23/04/1993,186,79,294,ESTAC Troyes,French Ligue 1,1,GK,30,,1/07/2019,2024,18,France,,,,Right,2,1,1,,,,,,,12,14,13,29,16,17,15,19,27,18,40,40,38,65,54,54,59,29,64,15,30,22,15,52,19,56,12,16,13,73,71,72,73,74,40,28+2,28+2,28+2,26,29,29,29,26,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,25+2,28+2,28+2,28+2,25+2,24+2,26+2,26+2,26+2,24+2,72+2,https://cdn.sofifa.net/players/214/680/22_120.png,https://cdn.sofifa.net/teams/294/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.755204128,178562,Ã‰. Banega,"CDM, CM",82,82,15000000,46000,33,29/06/1988,174,75,111674,Al Shabab,Saudi Abdul L. Jameel League,1,AM,10,,22/08/2020,2023,52,Argentina,,,,Right,4,4,3,62,75,84,82,76,71,80,71,55,84,65,83,83,81,87,84,63,61,76,82,80,77,49,74,67,81,83,79,75,85,79,80,79,77,74,13,8,7,7,10,,73+3,73+3,73+3,78,78,78,78,78,80+2,80+2,80+2,79+3,82,82,82,79+3,77+3,80+2,80+2,80+2,77+3,76+3,74+3,74+3,74+3,76+3,17+3,https://cdn.sofifa.net/players/178/562/22_120.png,https://cdn.sofifa.net/teams/111674/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/ar.png
0.160724221,259674,C. DiakitÃ©,"CM, CAM",68,79,2500000,1000,18,5/12/2002,173,63,111817,Paris FC,French Ligue 2,2,AM,28,,21/11/2020,2024,18,France,,,,Right,3,3,1,68,53,64,73,62,55,55,53,52,69,44,72,53,43,68,73,71,66,75,66,81,56,56,67,44,51,65,65,70,68,41,69,60,65,59,13,10,8,8,10,,61+2,61+2,61+2,66,66,66,66,66,68+2,68+2,68+2,67+2,68+2,68+2,68+2,67+2,65+2,65+2,65+2,65+2,65+2,64+2,61+2,61+2,61+2,64+2,16+2,https://cdn.sofifa.net/players/259/674/22_120.png,https://cdn.sofifa.net/teams/111817/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
0.090054882,232803,N. Maeda,"RM, CF, ST",67,68,1200000,3000,26,17/11/1994,175,66,112092,Nagoya Grampus,Japanese J. League Division 1,1,AM,25,,19/07/2018,2022,163,Japan,,,,Left,3,3,1,74,66,64,66,17,62,60,65,52,67,62,66,59,54,61,64,76,73,68,63,72,69,80,71,59,67,54,11,70,67,61,62,12,16,14,14,8,5,15,11,,65+2,65+2,65+2,67,67,67,67,67,67+1,67+1,67+1,66+2,60+2,60+2,60+2,66+2,46+2,44+2,44+2,44+2,46+2,42+2,35+2,35+2,35+2,42+2,17+2,https://cdn.sofifa.net/players/232/803/22_120.png,https://cdn.sofifa.net/teams/112092/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
0.452917832,215181,G. Peruzzi,"RB, RWB",71,71,1600000,9000,29,9/06/1992,178,71,1013,San Lorenzo de Almagro,Argentina Primera DivisiÃ³n,1,CB,30,,21/01/2019,2022,52,Argentina,,,,Right,3,3,1,74,49,64,69,66,71,68,38,56,69,40,68,64,50,64,69,71,76,73,70,67,66,76,78,66,55,71,66,70,53,46,72,64,71,70,10,13,9,5,8,,61+2,61+2,61+2,65,64,64,64,65,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,70+1,68+2,68+2,68+2,70+1,69+2,67+2,67+2,67+2,69+2,16+2,https://cdn.sofifa.net/players/215/181/22_120.png,https://cdn.sofifa.net/teams/1013/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
0.576639031,206159,S. Sabelli,"RB, RWB, RM",71,71,1700000,11000,28,13/01/1993,176,70,110556,Genoa,Italian Serie A,1,MID,2,,10/08/2021,2025,27,Italy,,,,Right,3,2,1,76,40,60,64,68,72,62,35,64,63,37,60,58,50,61,63,75,77,70,68,76,35,65,82,70,50,68,67,54,54,51,69,67,70,69,10,9,10,7,11,,55+2,55+2,55+2,60,57,57,57,60,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,69+2,68+2,68+2,68+2,69+2,16+2,https://cdn.sofifa.net/players/206/159/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
0.835299915,261386,M. Balard,"CM, RB",53,65,220000,500,20,20/11/2000,175,68,111396,Central Coast Mariners,Australian Hyundai A-League,1,MID,16,,15/05/2020,2022,195,Australia,,,,Right,3,3,1,63,39,54,55,49,46,41,37,42,58,44,54,48,43,62,52,64,63,61,52,78,50,59,44,46,30,44,48,46,57,44,53,52,50,48,5,8,14,10,7,,48+2,48+2,48+2,51,51,51,51,51,53+2,53+2,53+2,52+2,53+2,53+2,53+2,52+2,51+2,52+2,52+2,52+2,51+2,51+2,49+2,49+2,49+2,51+2,13+2,https://cdn.sofifa.net/players/261/386/22_120.png,https://cdn.sofifa.net/teams/111396/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
0.080703603,207499,T. Boere,ST,63,63,500000,2000,28,24/11/1992,183,78,647,SC Cambuur,Holland Eredivisie,1,ST,9,,1/07/2021,2023,34,Netherlands,,,,Right,4,2,1,67,64,52,59,30,74,43,61,68,59,64,58,55,57,44,59,64,69,62,58,62,71,82,73,77,60,68,18,62,54,78,59,40,20,19,12,14,9,7,7,,63,63,63,59,61,61,61,59,59+2,59+2,59+2,58+2,53+2,53+2,53+2,58+2,45+2,45+2,45+2,45+2,45+2,44+2,45+2,45+2,45+2,44+2,15+2,https://cdn.sofifa.net/players/207/499/22_120.png,https://cdn.sofifa.net/teams/647/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/nl.png
0.004967719,192663,F. Klos,ST,73,73,1900000,22000,33,2/12/1987,194,93,159,DSC Arminia Bielefeld,German 1. Bundesliga,1,ST,9,,1/07/2011,2022,21,Germany,,,,Right,4,2,1,63,73,61,61,39,81,46,74,80,69,72,59,56,45,60,67,51,73,41,76,43,78,71,67,91,65,78,29,76,70,80,78,45,32,24,7,11,7,7,13,,73,73,73,65,69,69,69,65,67+2,67+2,67+2,65+2,64+2,64+2,64+2,65+2,51+2,55+2,55+2,55+2,51+2,50+2,54+2,54+2,54+2,50+2,17+2,https://cdn.sofifa.net/players/192/663/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
0.879210537,219293,M. Helik,CB,73,76,3600000,30000,25,9/09/1995,191,80,1932,Barnsley,English League Championship,2,CB,30,,9/09/2020,2023,37,Poland,1353,SUB,2,Right,3,2,1,67,49,47,53,73,77,41,52,75,61,49,46,29,40,51,60,67,67,53,72,59,52,91,71,79,41,74,77,61,34,32,55,72,72,66,14,10,9,12,7,,60+2,60+2,60+2,55,56,56,56,55,54+2,54+2,54+2,56+2,57+2,57+2,57+2,56+2,65+2,66+2,66+2,66+2,65+2,67+2,73+2,73+2,73+2,67+2,17+2,https://cdn.sofifa.net/players/219/293/22_120.png,https://cdn.sofifa.net/teams/1932/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1353/60.png,https://cdn.sofifa.net/flags/pl.png
0.765583684,247361,B. Aaronson,"CAM, CM, LM",70,81,3500000,11000,20,22/10/2000,176,66,191,FC Red Bull Salzburg,Austrian Football Bundesliga,1,AM,11,,4/01/2021,2025,95,United States of America,1387,SUB,15,Right,3,3,1,80,62,63,73,50,56,55,64,37,70,51,72,50,35,64,72,81,80,85,63,81,61,51,71,50,63,53,51,68,69,41,67,57,51,41,12,13,7,7,13,,64+2,64+2,64+2,69,69,69,69,69,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,61+2,60+2,60+2,60+2,61+2,59+2,52+2,52+2,52+2,59+2,17+2,https://cdn.sofifa.net/players/247/361/22_120.png,https://cdn.sofifa.net/teams/191/60.png,https://cdn.sofifa.net/flags/at.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
0.224849069,213189,Joo Min Kyu,ST,69,69,1200000,4000,31,13/04/1990,183,79,1478,Jeju United FC,Korean K League 1,1,ST,18,,5/02/2020,2022,167,South Korea,,,,Right,3,3,1,64,73,55,64,50,79,33,77,69,65,70,60,50,40,54,68,67,62,70,60,72,74,74,82,84,69,62,59,67,64,65,69,33,58,39,14,10,11,12,16,,69,69,69,63,66,66,66,63,65+2,65+2,65+2,62+2,64+2,64+2,64+2,62+2,56+2,60+2,60+2,60+2,56+2,56+2,58+2,58+2,58+2,56+2,18+2,https://cdn.sofifa.net/players/213/189/22_120.png,https://cdn.sofifa.net/teams/1478/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png
0.334592132,204485,R. Mahrez,"RW, RM",86,86,65500000,220000,30,21/02/1991,179,67,10,Manchester City,English Premier League,1,AM,26,,10/07/2018,2023,97,Algeria,,,,Left,4,5,3,81,79,81,90,38,60,81,81,48,83,76,91,85,78,75,91,84,79,92,81,88,79,56,75,57,79,48,39,80,84,70,84,45,31,22,15,9,13,11,6,,78+3,78+3,78+3,85,83,83,83,85,85+1,85+1,85+1,84+2,78+3,78+3,78+3,84+2,64+3,61+3,61+3,61+3,64+3,58+3,48+3,48+3,48+3,58+3,18+3,https://cdn.sofifa.net/players/204/485/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/dz.png
0.824411118,237937,F. Myhre,"CM, RB, LB",61,72,725000,900,22,4/03/1999,180,75,919,SK Brann,Norwegian Eliteserien,1,CB,8,,1/08/2021,2024,36,Norway,,,,Right,3,3,1,69,51,56,65,57,63,38,53,49,64,35,63,46,33,62,66,71,68,71,53,77,57,64,67,62,43,62,60,55,62,45,63,57,58,52,13,11,14,11,11,,57+2,57+2,57+2,59,60,60,60,59,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,58+2,61+2,61+2,61+2,58+2,58+2,58+2,58+2,58+2,58+2,16+2,https://cdn.sofifa.net/players/237/937/22_120.png,https://cdn.sofifa.net/teams/919/60.png,https://cdn.sofifa.net/flags/no.png,,https://cdn.sofifa.net/flags/no.png
0.822764632,226675,F. Lanzillotta,GK,66,69,800000,3000,28,1/12/1992,185,80,111019,Argentinos Juniors,Argentina Primera DivisiÃ³n,1,GK,20,,28/07/2019,2023,52,Argentina,,,,Right,3,1,1,,,,,,,18,16,17,28,19,12,20,12,21,13,24,23,25,58,38,44,66,21,53,17,16,11,15,22,24,30,18,15,15,66,64,59,64,71,24,25+2,25+2,25+2,21,22,22,22,21,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,21+2,22+2,22+2,22+2,21+2,21+2,23+2,23+2,23+2,21+2,65+2,https://cdn.sofifa.net/players/226/675/22_120.png,https://cdn.sofifa.net/teams/111019/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
0.543212984,248011,L. FÃ¼lÃ¶p,"CAM, LW, ST",64,70,925000,1000,23,24/07/1997,180,76,113182,FC Voluntari,Romanian Liga I,1,AM,80,,1/07/2021,2023,39,Romania,,,,Right,2,3,1,70,60,63,66,44,65,60,60,49,66,58,64,59,56,63,65,69,70,74,62,66,64,57,76,64,58,54,55,63,65,55,69,34,47,34,11,8,5,12,14,,62+2,62+2,62+2,64,64,64,64,64,64+2,64+2,64+2,65+2,63+2,63+2,63+2,65+2,58+2,57+2,57+2,57+2,58+2,55+2,50+2,50+2,50+2,55+2,17+2,https://cdn.sofifa.net/players/248/011/22_120.png,https://cdn.sofifa.net/teams/113182/60.png,https://cdn.sofifa.net/flags/ro.png,,https://cdn.sofifa.net/flags/ro.png
0.546732437,192816,L. Cabrera,"CB, LB",77,77,8500000,19000,30,17/06/1991,190,82,452,RCD Espanyol de Barcelona,Spain Primera Division,1,CB,4,,20/01/2020,2024,60,Uruguay,,,,Left,2,2,1,59,45,59,58,78,82,63,40,78,63,30,54,50,40,63,60,63,56,63,75,50,67,86,76,83,40,84,77,40,50,50,58,78,78,78,10,16,10,15,16,,57+2,57+2,57+2,55,55,55,55,55,55+2,55+2,55+2,58+2,61+2,61+2,61+2,58+2,70+2,72+2,72+2,72+2,70+2,72+2,77,77,77,72+2,21+2,https://cdn.sofifa.net/players/192/816/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
0.502021497,230442,Matheus Bardeira,ST,78,78,17000000,14000,21,29/02/2000,187,85,111052,Fortaleza,Campeonato Brasileiro SÃ©rie A,1,ST,9,,13/08/2021,2024,54,Brazil,,,,Right,3,2,1,73,82,62,70,31,75,59,86,91,66,70,69,59,33,64,70,77,70,70,68,67,87,89,74,79,80,62,16,74,65,56,80,38,19,17,13,9,6,12,16,,78,78,78,71,73,73,73,71,70+2,70+2,70+2,69+2,64+2,64+2,64+2,69+2,50+2,49+2,49+2,49+2,50+2,48+2,47+2,47+2,47+2,48+2,18+2,https://cdn.sofifa.net/players/230/442/22_120.png,https://cdn.sofifa.net/teams/111052/60.png,https://cdn.sofifa.net/flags/br.png,,https://cdn.sofifa.net/flags/br.png
