Random,sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,PDF
0.871458146,139068,Nani,"LW, LM",81,81,12000000,14000,34,17/11/1986,177,70,112606,Orlando City Soccer Club,USA Major League Soccer,1,ST,17,,19/02/2019,2021,38,Portugal,,,,Right,5,5,4,70,77,81,85,37,68,82,73,62,82,75,86,86,80,77,86,77,65,85,81,77,85,32,67,68,81,76,31,81,81,70,84,53,22,20,5,10,13,6,6,,77+3,77+3,77+3,81,80,80,80,81,81,81,81,80+1,75+3,75+3,75+3,80+1,60+3,60+3,60+3,60+3,60+3,55+3,49+3,49+3,49+3,55+3,15+3,https://cdn.sofifa.net/players/139/068/22_120.png,https://cdn.sofifa.net/teams/112606/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/pt.png,0
0.528406614,255374,O. Daedlow,"CDM, CM",61,71,700000,1000,21,19/06/2000,180,75,110678,TSV Havelse,German 3. Bundesliga,3,CDM,25,F.C. Hansa Rostock,,2022,21,Germany,,,,Right,3,2,1,66,43,54,59,57,68,55,38,57,61,38,57,40,44,58,60,68,65,65,63,68,54,82,76,64,42,62,57,48,45,38,52,55,58,57,15,7,11,6,13,,53+2,53+2,53+2,55,54,54,54,55,55+2,55+2,55+2,58+2,57+2,57+2,57+2,58+2,61+2,60+2,60+2,60+2,61+2,60+2,59+2,59+2,59+2,60+2,16+2,https://cdn.sofifa.net/players/255/374/22_120.png,https://cdn.sofifa.net/teams/110678/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png,10
0.645822236,205212,David Ferreiro,"RM, LM, CM",72,72,1500000,10000,33,1/04/1988,170,63,110839,SD Huesca,Spanish Segunda DivisiÃ³n,2,MID,7,,1/07/2016,2023,45,Spain,,,,Right,3,4,1,85,68,72,75,37,43,73,70,32,73,46,74,78,74,72,72,87,84,89,67,90,67,71,36,34,71,67,28,68,66,71,65,59,23,36,6,11,7,7,15,,65+2,65+2,65+2,73-1,71,71,71,73-1,72,72,72,71+1,64+2,64+2,64+2,71+1,56+2,53+2,53+2,53+2,56+2,52+2,44+2,44+2,44+2,52+2,16+2,https://cdn.sofifa.net/players/205/212/22_120.png,https://cdn.sofifa.net/teams/110839/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.084952518,202848,G. Caprari,"CF, ST",75,75,6000000,21000,27,30/07/1993,176,72,206,Hellas Verona,Italian Serie A,1,ST,10,U.C. Sampdoria,,2022,27,Italy,,,,Right,3,3,2,84,70,70,81,20,49,66,70,47,74,66,81,74,75,62,79,89,80,91,69,89,73,34,65,51,71,30,16,70,72,54,69,22,13,12,9,8,14,6,11,,70+2,70+2,70+2,76-1,75,75,75,76-1,75,75,75,74+1,66+2,66+2,66+2,74+1,51+2,46+2,46+2,46+2,51+2,46+2,33+2,33+2,33+2,46+2,15+2,https://cdn.sofifa.net/players/202/848/22_120.png,https://cdn.sofifa.net/teams/206/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png,0
0.006087107,184845,Wellington,ST,68,68,775000,2000,33,11/02/1988,188,90,113161,Shonan Bellmare,Japanese J. League Division 1,1,ST,9,,9/01/2021,2022,54,Brazil,,,,Right,4,3,1,50,67,57,63,36,83,56,69,76,63,66,64,58,43,45,68,52,48,52,66,32,72,75,72,93,58,74,24,67,59,62,70,31,40,24,14,9,12,9,12,,68,68,68,62,64,64,64,62,62+2,62+2,62+2,62+2,59+2,59+2,59+2,62+2,49+2,51+2,51+2,51+2,49+2,47+2,51+2,51+2,51+2,47+2,17+2,https://cdn.sofifa.net/players/184/845/22_120.png,https://cdn.sofifa.net/teams/113161/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/br.png,0
0.74991638,193557,F. Nouble,"ST, LM",61,61,325000,3000,29,24/09/1991,190,82,1935,Colchester United,English League Two,4,ST,9,,1/07/2021,2023,14,England,,,,Right,4,3,1,73,60,49,58,41,78,53,59,55,45,59,63,54,51,40,58,71,75,49,50,48,67,61,74,91,57,56,43,59,58,59,58,44,37,24,13,13,9,6,11,,61,61,61,58,59,59,59,58,56+2,56+2,56+2,58+2,52+2,52+2,52+2,58+2,51+2,48+2,48+2,48+2,51+2,49+2,49+2,49+2,49+2,49+2,15+2,https://cdn.sofifa.net/players/193/557/22_120.png,https://cdn.sofifa.net/teams/1935/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,0
0.928809488,200724,Nacho FernÃ¡ndez,"CB, RB, LB",81,81,17500000,140000,31,18/01/1990,180,76,243,Real Madrid CF,Spain Primera Division,1,CB,6,,1/08/2010,2023,45,Spain,,,,Right,4,2,2,78,37,66,69,81,80,70,32,79,78,38,64,55,37,61,76,71,84,65,78,74,54,83,81,79,28,79,82,37,53,45,75,80,83,81,12,7,10,15,7,,59+2,59+2,59+2,62,60,60,60,62,62+2,62+2,62+2,66+2,67+2,67+2,67+2,66+2,78+2,77+2,77+2,77+2,78+2,79+2,80+1,80+1,80+1,79+2,18+2,https://cdn.sofifa.net/players/200/724/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,0
0.464561591,193337,J. Obi,"CM, CDM, LM",72,72,2200000,28000,30,22/05/1991,177,72,110373,US Salernitana 1919,Italian Serie A,1,MID,22,,21/07/2021,2022,133,Nigeria,,,,Left,3,3,1,83,67,69,74,74,75,63,68,64,74,61,71,60,56,67,72,86,80,87,76,83,71,80,72,76,65,77,77,71,73,59,74,73,79,70,13,9,12,15,13,,71+1,71+1,71+1,73-1,73-1,73-1,73-1,73-1,73-1,73-1,73-1,72,72,72,72,72,73-1,74-2,74-2,74-2,73-1,74-2,74-2,74-2,74-2,74-2,19+2,https://cdn.sofifa.net/players/193/337/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ng.png,0
0.982425944,196972,L. SÃ¦tra,CB,63,63,400000,1000,29,24/07/1991,195,90,1439,Kalmar FF,Swedish Allsvenskan,1,CB,39,,31/03/2021,2023,36,Norway,,,,Right,3,2,1,35,37,48,45,60,77,39,33,66,58,23,41,29,18,56,51,35,35,31,61,31,57,32,63,91,30,73,62,35,46,27,62,55,63,60,13,16,11,10,12,,48+2,48+2,48+2,43,45,45,45,43,46+2,46+2,46+2,46+2,52+2,52+2,52+2,46+2,54+2,60+2,60+2,60+2,54+2,55+2,63,63,63,55+2,18+2,https://cdn.sofifa.net/players/196/972/22_120.png,https://cdn.sofifa.net/teams/1439/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/no.png,0
0.963375094,224885,Guilherme SityÃ¡,"LB, LM, LWB",72,72,1700000,12000,31,1/04/1990,180,79,101033,Ä°ttifak Holding Konyaspor,Turkish SÃ¼per Lig,1,CB,12,,20/01/2020,2023,54,Brazil,,,,Left,3,3,1,82,44,68,70,65,78,71,30,52,68,47,68,70,58,66,70,81,82,79,67,75,64,80,91,78,48,60,66,58,68,55,65,65,67,66,9,7,11,8,7,,59+2,59+2,59+2,65,63,63,63,65,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,71+1,69+2,69+2,69+2,71+1,70+2,66+2,66+2,66+2,70+2,14+2,https://cdn.sofifa.net/players/224/885/22_120.png,https://cdn.sofifa.net/teams/101033/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/br.png,0
0.453779305,229349,J. Thorniley,CB,66,72,1200000,3000,24,24/11/1996,180,64,1951,Oxford United,English League One,3,CB,4,Blackpool,,2022,14,England,,,,Left,2,2,1,62,36,48,55,66,71,50,32,64,58,34,52,32,29,52,56,65,60,52,62,70,43,78,64,74,34,68,65,31,36,49,66,66,67,65,14,12,12,7,7,,49+2,49+2,49+2,49,48,48,48,49,49+2,49+2,49+2,52+2,52+2,52+2,52+2,52+2,61+2,61+2,61+2,61+2,61+2,62+2,66+2,66+2,66+2,62+2,16+2,https://cdn.sofifa.net/players/229/349/22_120.png,https://cdn.sofifa.net/teams/1951/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png,6
0.911575789,263152,A. Hawsawi,RB,55,60,170000,3000,25,1/02/1996,176,76,113217,Damac FC,Saudi Abdul L. Jameel League,1,CB,19,,7/07/2021,2023,183,Saudi Arabia,,,,Right,3,2,1,64,30,38,48,54,63,41,31,41,43,24,51,26,30,40,38,65,64,56,55,69,27,61,60,71,29,48,53,37,30,37,36,58,54,57,9,10,9,12,12,,42+2,42+2,42+2,44,42,42,42,44,42+2,42+2,42+2,46+2,43+2,43+2,43+2,46+2,52+2,50+2,50+2,50+2,52+2,53+2,54+2,54+2,54+2,53+2,16+2,https://cdn.sofifa.net/players/263/152/22_120.png,https://cdn.sofifa.net/teams/113217/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/sa.png,5
0.804952514,244798,Cho Yu Min,"CB, CDM",65,71,1000000,1000,24,17/11/1996,182,79,112558,Suwon FC,Korean K League 1,1,CB,20,,11/01/2018,2022,167,South Korea,,,,Right,3,2,1,68,49,57,61,64,73,51,42,67,60,38,60,58,37,63,61,70,67,70,55,72,68,77,67,79,45,65,65,54,60,67,54,65,63,62,12,9,6,15,6,,58+2,58+2,58+2,57,58,58,58,57,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,62+2,63+2,63+2,63+2,62+2,62+2,65+2,65+2,65+2,62+2,15+2,https://cdn.sofifa.net/players/244/798/22_120.png,https://cdn.sofifa.net/teams/112558/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png,6
0.996586407,252541,J. Chotard,"CM, CDM",70,80,3400000,8000,19,24/09/2001,179,70,70,Montpellier HÃ©rault SC,French Ligue 1,1,CDM,13,,10/08/2019,2024,18,France,,,,Right,4,3,1,69,54,71,73,62,64,69,51,56,74,40,74,65,57,70,73,69,69,79,67,71,61,70,72,56,53,71,68,66,71,55,69,61,62,56,11,6,7,14,10,,62+2,62+2,62+2,68,67,67,67,68,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,67+2,68+2,68+2,68+2,67+2,66+2,63+2,63+2,63+2,66+2,16+2,https://cdn.sofifa.net/players/252/541/22_120.png,https://cdn.sofifa.net/teams/70/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png,10
0.871892757,213512,G. ÃžÃ³rarinsson,"LB, LWB, CM",67,67,900000,3000,29,15/04/1992,183,75,112828,New York City FC,USA Major League Soccer,1,CB,20,,28/01/2020,2021,24,Iceland,,,,Left,4,4,1,60,62,69,70,61,71,76,56,36,66,55,69,73,71,67,71,68,54,73,67,73,75,67,76,68,67,74,65,53,69,62,66,61,64,65,16,13,10,10,7,,61+2,61+2,61+2,66,64,64,64,66,66+1,66+1,66+1,67,67,67,67,67,67,67,67,67,67,65+2,63+2,63+2,63+2,65+2,18+2,https://cdn.sofifa.net/players/213/512/22_120.png,https://cdn.sofifa.net/teams/112828/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/is.png,0
0.539209313,233408,Guo Tianyu,ST,59,70,500000,3000,22,5/03/1999,192,80,111724,Shandong Taishan,Chinese Super League,1,ST,7,,13/07/2018,2022,155,China,,,,Right,2,2,1,58,57,42,55,36,70,29,60,63,46,45,54,43,34,35,57,64,53,58,55,65,61,64,66,79,52,55,23,58,53,50,45,43,31,28,11,11,14,7,7,,59+2,59+2,59+2,53,56,56,56,53,54+2,54+2,54+2,52+2,49+2,49+2,49+2,52+2,43+2,44+2,44+2,44+2,43+2,42+2,45+2,45+2,45+2,42+2,14+2,https://cdn.sofifa.net/players/233/408/22_120.png,https://cdn.sofifa.net/teams/111724/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png,11
0.355208304,177003,L. ModriÄ‡,CM,87,87,32000000,190000,35,9/09/1985,172,66,243,Real Madrid CF,Spain Primera Division,1,MID,10,,1/08/2012,2022,10,Croatia,,,,Right,4,4,4,73,76,89,88,72,66,86,72,55,91,76,85,85,78,89,90,76,70,91,88,92,79,67,83,58,82,62,80,78,90,82,92,70,75,71,13,9,7,14,9,,76+3,76+3,76+3,83,82,82,82,83,85+2,85+2,85+2,84+3,86+1,86+1,86+1,84+3,81+3,81+3,81+3,81+3,81+3,78+3,72+3,72+3,72+3,78+3,19+3,https://cdn.sofifa.net/players/177/003/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/hr.png,0
